Date,MMM_p,MMM_r,AXP_p,AXP_r,AAPL_p,AAPL_r,BA_p,BA_r,CAT_p,CAT_r,CVX_p,CVX_r,CSCO_p,CSCO_r,KO_p,KO_r,DWDP_p,DWDP_r,XOM_p,XOM_r,GE_p,GE_r,GS_p,GS_r,HD_p,HD_r,IBM_p,IBM_r,INTC_p,INTC_r,JNJ_p,JNJ_r,JPM_p,JPM_r,MCD_p,MCD_r,MRK_p,MRK_r,MSFT_p,MSFT_r,NKE_p,NKE_r,PFE_p,PFE_r,PG_p,PG_r,TRV_p,TRV_r,UNH_p,UNH_r,UTX_p,UTX_r,VZ_p,VZ_r,V_p,V_r,WMT_p,WMT_r,DIS_p,DIS_r
6/30/2016,168.958878,0.020771571,59.288555,0.018772936,92.723991,0.012631687,123.743073,0.022425515,71.919617,0.021061697,98.78392,0.013541663,27.023077,0.015101309,43.135216,0.019829217,47.597454,0.006255615,87.854675,0.013748884,29.991461,0.029987816,145.708405,0.020947482,123.521538,0.002509227,142.159653,0.022116479,31.20755,0.026882567,116.638626,0.016374174,59.539223,0.015242515,115.513977,0.007088434,55.067085,0.009768023,49.408588,0.01238841,54.1264,0.00126904,32.960846,0.00569654,80.227608,0.009016728,115.035378,0.018911051,137.909271,0.004827401,98.961082,0.020491332,51.538506,0.014067103,73.366653,-0.034063488,70.193588,0.007698664,94.896805,0.008624263
7/1/2016,169.364105,0.002395505,59.220253,-0.001152691,93.005264,0.003028852,123.571579,-0.001386849,72.526772,0.008406698,98.143135,-0.006507864,27.126684,0.003826688,42.935379,-0.004643569,47.434681,-0.003425645,87.948395,0.001066193,30.000988,0.000317607,145.384796,-0.002223406,125.388527,0.015001595,142.693527,0.00374842,31.159973,-0.001525698,116.628998,-8.2549E-05,59.152981,-0.006508319,115.571579,0.000498534,55.382519,0.005711833,49.398933,-0.00019543,54.528427,0.00740011,33.297848,0.010172398,80.331841,0.001298373,114.851761,-0.001597454,137.577194,-0.002410842,99.134781,0.001753687,51.89846,0.0069599,73.673309,0.004171063,69.991707,-0.002880204,95.100533,0.002144536
7/5/2016,169.450943,0.000512598,57.717548,-0.025702343,92.132332,-0.009430159,120.979904,-0.021196126,70.563011,-0.027449679,97.596588,-0.005584441,26.927088,-0.007385124,43.230373,0.006847156,46.687824,-0.015870225,87.179871,-0.008776755,29.962881,-0.001270999,141.658249,-0.025966533,125.127357,-0.002085058,142.065979,-0.004407572,31.093372,-0.002139677,117.571327,0.008047248,57.501797,-0.028310787,115.917137,0.00298553,55.439873,0.001035062,49.408588,0.00019543,54.1264,-0.00740011,33.522518,0.006724622,80.957214,0.007754725,114.687485,-0.001431355,138.260895,0.004957273,97.098625,-0.020753134,52.17535,0.005321044,73.861252,0.002547784,70.308945,0.004522268,94.741585,-0.003781547
7/6/2016,168.997482,-0.002679648,58.039558,0.00556356,92.656105,0.005668909,120.97036,-7.88922E-05,70.989922,0.00603184,98.548325,0.009704503,27.297771,0.013672282,43.078121,-0.003528092,46.075024,-0.013212378,88.182701,0.011437343,30.239168,0.009178722,142.766388,0.007792184,127.274872,0.017017019,142.71225,0.004538775,31.369299,0.008834998,117.927132,0.003021721,58.119785,0.01068994,115.792336,-0.00107722,56.548664,0.019802513,49.611359,0.004095564,54.714725,0.010810817,33.569324,0.001395282,80.56871,-0.004810432,114.764786,0.000673787,139.061783,0.005775873,97.832024,0.007524753,52.450375,0.005257323,73.257866,-0.008202732,70.962631,0.009254383,95.50798,0.008056777
7/7/2016,168.717697,-0.001656929,58.361565,0.005532727,93.053764,0.00428259,121.170456,0.001652725,71.198631,0.002935667,97.106575,-0.01473795,27.31678,0.000696115,42.906834,-0.003984121,46.151627,0.00166119,87.123642,-0.012082528,30.315384,0.002517269,144.158936,0.009706769,126.87825,-0.003121129,142.927689,0.001508466,31.588125,0.006951583,117.802124,-0.001060607,58.496372,0.006458596,116.070709,0.002401186,56.185436,-0.006444,49.611359,0,54.832394,0.002148282,33.485073,-0.002512916,80.379211,-0.002354788,113.556839,-0.010581199,137.5186,-0.011159136,98.401382,0.005802881,51.629967,-0.015765225,73.70298,0.006057605,70.683853,-0.003936255,96.162682,0.006831557
7/8/2016,170.888519,0.012784522,60.000881,0.027701706,93.771507,0.007683613,123.952713,0.022701865,73.399567,0.030444446,98.727379,0.016553217,27.811029,0.017931503,43.182793,0.006410992,47.300632,0.024591442,87.667236,0.006219956,30.677416,0.011871442,147.473633,0.022732987,129.954437,0.023955939,144.6698,0.012115073,32.349285,0.02381066,118.129044,0.002771319,59.703377,0.02042385,116.445068,0.003220077,56.730286,0.009650635,50.499691,0.017747398,55.616837,0.014204828,33.812714,0.009737128,81.269882,0.01101992,114.107666,0.004838946,137.977661,0.003332615,100.032242,0.016437705,52.114754,0.009345835,75.5923,0.025311194,70.981834,0.004206826,97.345055,0.012220573
7/11/2016,171.747223,0.005012354,60.654652,0.010837089,94.062469,0.003098079,125.810707,0.014878306,73.807503,0.005542357,99.311623,0.005900309,27.972612,0.00579322,43.363594,0.004178135,47.731506,0.009068026,87.995247,0.003734564,30.686941,0.000310441,149.248642,0.011964253,130.737991,0.006011347,145.48465,0.005616679,32.710842,0.011114664,118.205971,0.000651,60.128242,0.007091063,117.107407,0.00567188,56.720726,-0.000168531,50.779709,0.005529628,55.724701,0.001937534,33.840801,0.000830319,81.250931,-0.000233213,114.146317,0.000338667,137.049789,-0.006747512,100.321732,0.002889787,52.142723,0.000536537,75.691216,0.001307691,71.193329,0.002975135,97.696838,0.00360726
7/12/2016,172.85675,0.006439455,61.474308,0.013422997,94.489235,0.004526787,124.638741,-0.009358971,75.704865,0.025382032,100.62146,0.013102941,28.143698,0.006097569,43.373108,0.000219377,48.78476,0.021826286,88.988701,0.011226605,30.734579,0.001551183,153.887238,0.03060646,130.438141,-0.002296153,147.086243,0.010948519,33.243649,0.016157159,118.196358,-8.13275E-05,61.026257,0.014824566,117.347374,0.002047022,56.96925,0.004371967,51.378365,0.011720324,56.930771,0.021412472,33.925053,0.002486563,81.250931,0,114.117325,-0.000254022,136.60051,-0.003283603,100.842842,0.005180944,51.713875,-0.008258511,76.640816,0.012467664,70.433914,-0.01072424,97.911797,0.002197849
7/13/2016,172.904999,0.000279088,61.571884,0.001586006,93.955795,-0.005661507,123.971779,-0.00536553,75.60051,-0.001379396,100.498947,-0.001218305,28.276766,0.004717021,43.52536,0.003504139,49.004982,0.004503997,88.923096,-0.0007375,30.829853,0.003095101,154.867905,0.006352414,129.199905,-0.009538243,148.00415,0.006221212,33.310249,0.002001386,118.273285,0.000650629,60.987629,-0.000633174,117.894524,0.004651816,56.921455,-0.000839313,51.668034,0.005622123,56.862137,-0.001206297,33.990582,0.001929718,81.383598,0.001631474,114.03035,-0.000762445,138.182739,0.011516324,101.412193,0.005630045,52.207977,0.009509179,76.621033,-0.000258159,70.770363,0.004765431,97.599113,-0.003198638
7/14/2016,174.535538,0.009386072,62.069538,0.008049999,95.818039,0.01962656,125.343826,0.011006618,75.951523,0.004632252,100.546066,0.000468741,28.286268,0.000335979,43.477783,-0.001093685,49.598633,0.012041306,88.988701,0.0007375,31.087086,0.008309018,159.398605,0.028835487,130.147903,0.007310663,150.120895,0.014200622,33.491032,0.005412574,118.446373,0.001462388,61.914612,0.01508517,118.960007,0.008997001,57.01704,0.001677835,51.890121,0.004289133,57.352409,0.008585159,34.561607,0.016659955,81.364639,-0.000232986,114.745461,0.006251652,137.557663,-0.004533808,101.460442,0.000475658,52.058815,-0.002861162,77.293663,0.008740352,70.84726,0.001085981,97.687057,0.000900668
7/15/2016,175.017929,0.002760043,62.23542,0.002668954,95.808327,-0.000101364,126.144196,0.006365096,76.558685,0.007962289,100.857025,0.003087929,28.343296,0.002014072,43.420685,-0.001314132,49.847584,0.005006757,89.148033,0.001788874,31.325262,0.007632373,158.516022,-0.005552341,130.380066,0.001782251,149.652557,-0.003124615,33.36734,-0.003700124,118.273285,-0.001462388,61.972546,0.000935271,118.65284,-0.002585442,56.997925,-0.000335307,51.851498,-0.0007446,56.744465,-0.010656729,34.421196,-0.004070904,81.497292,0.001629024,114.648827,-0.000842514,138.036255,0.003473172,101.807838,0.003418107,52.058815,0,77.45195,0.002045771,70.818428,-0.000407043,97.520943,-0.001701918
7/18/2016,174.738144,-0.001599887,62.440334,0.003287154,96.826736,0.010573553,127.135139,0.007824942,76.453316,-0.001377265,99.971245,-0.008821325,28.428843,0.003013699,43.420685,0,50.364635,0.010319212,88.866875,-0.003158817,31.353844,0.000912011,160.173355,0.010401024,131.88916,0.011508103,149.727493,0.000500608,33.348309,-0.000570511,118.407906,0.001137573,61.760117,-0.00343368,118.835213,0.00153585,56.414848,-0.010282477,52.102547,0.004830009,56.616997,-0.002248878,34.2995,-0.003541761,81.421501,-0.000930415,113.431206,-0.010677239,137.469757,-0.004112424,101.798187,-9.48007E-05,52.142723,0.001610495,77.461823,0.000127464,70.981834,0.002304736,97.862938,0.003500753
7/19/2016,174.863586,0.000717628,62.60622,0.002653189,96.865532,0.000400594,128.307129,0.009176228,76.376694,-0.001002709,99.924126,-0.000471437,28.438347,0.000334252,43.420685,0,50.134838,-0.004573107,88.538841,-0.003698126,31.372902,0.000607651,158.290451,-0.011825055,132.50827,0.004683186,149.465256,-0.001752964,33.443455,0.002849036,120.436813,0.016989748,61.663559,-0.00156466,121.426926,0.021574881,56.070736,-0.00611835,51.262497,-0.016254402,56.636604,0.000346249,34.2995,0,81.648895,0.002788908,113.11232,-0.002815231,139.266891,0.012988227,101.923653,0.001231738,51.928295,-0.004120807,77.867386,0.005221992,70.808823,-0.002440374,97.198479,-0.006812845
7/20/2016,175.037231,0.000992538,62.918472,0.004975159,96.952835,0.000900874,128.364273,0.00044527,76.328804,-0.00062722,99.500084,-0.00425267,29.113186,0.023452718,43.306496,-0.002633294,50.699764,0.01120512,88.032738,-0.005732569,31.22999,-0.004565676,158.643478,0.002227765,132.92421,0.003134058,151.132446,0.011092614,33.957237,0.015245895,120.331047,-0.000878572,61.731148,0.001095493,121.004578,-0.00348427,56.195,0.002213748,53.985424,0.051754652,56.636604,0,34.336941,0.001090995,81.477005,-0.002107453,113.073669,-0.000341763,139.686874,0.003011132,102.328941,0.003968503,51.85371,-0.00143734,78.50045,0.008097157,70.933784,0.001763211,95.97702,-0.012646275
7/21/2016,173.918045,-0.006414517,61.893894,-0.016418261,96.438774,-0.005316282,127.230415,-0.008872371,76.635315,0.004007625,99.311623,-0.001895875,29.065662,-0.001633721,43.249409,-0.001319078,50.268887,-0.008534919,87.957771,-0.000851944,31.048977,-0.00581299,156.956741,-0.010689175,131.627991,-0.009799422,150.280075,-0.005655858,32.606174,-0.040600341,120.340668,7.99512E-05,61.499401,-0.003761198,122.079666,0.008845452,56.195,0,53.879208,-0.001969432,55.881588,-0.013420538,34.365025,0.00081756,81.419708,-0.000703476,112.793419,-0.002481549,139.540359,-0.001049432,102.145599,-0.0017933,51.62064,-0.004504892,77.93663,-0.007208297,70.674232,-0.003665785,95.771812,-0.002140384
7/22/2016,174.091705,0.000998018,62.723312,0.013311649,95.69194,-0.007774267,127.173241,-0.000449475,76.031868,-0.007905434,99.566048,0.002558609,29.189224,0.004242123,43.611004,0.008325935,50.862541,0.011740382,88.107719,0.001703321,30.544037,-0.016396383,157.309799,0.002246871,132.063278,0.003301493,151.79744,0.010046281,32.977249,0.011316243,120.225273,-0.000959363,61.83736,0.005480278,123.116348,0.008455995,56.223671,0.000510075,54.6227,0.013704895,55.62664,-0.004572729,34.393112,0.00081698,81.858994,0.005380825,113.208954,0.003677266,140.341263,0.005723178,101.45079,-0.006825383,52.301208,0.013097876,79.044495,0.014114861,70.703087,0.000408198,95.478661,-0.003065626
7/25/2016,173.310211,-0.004499085,62.772099,0.000777511,94.411644,-0.01346966,126.668274,-0.003978606,75.370987,-0.008730155,97.125427,-0.024818018,29.265265,0.002601718,43.363594,-0.005689263,51.006165,0.002819788,86.411354,-0.019441066,30.143896,-0.01318703,157.407837,0.000623022,132.04393,-0.000146516,152.340652,0.003572144,33.005783,0.000864889,120.090652,-0.001120367,61.67321,-0.002658074,122.29084,-0.006727685,55.975151,-0.00443,54.777195,0.00282441,56.028667,0.007201247,34.430553,0.001088027,81.935394,0.000932877,113.498856,0.002557496,138.42691,-0.013734589,100.987595,-0.004576166,52.086784,-0.004108218,78.085007,-0.012212855,70.895332,0.002715357,95.16597,-0.003280358
7/26/2016,171.409531,-0.011027505,62.811131,0.000621612,93.761803,-0.006906857,128.488144,0.014264982,79.259727,0.05030773,96.757919,-0.003791026,29.350805,0.002918656,42.707001,-0.015257377,51.26469,0.005055703,85.783432,-0.007293192,29.981936,-0.005387381,158.045288,0.0040415,132.285767,0.001829814,151.844254,-0.003263794,33.386368,0.011464884,120.340668,0.00207973,61.924267,0.0040625,116.829025,-0.045690601,55.783981,-0.003421111,54.806164,0.000528712,55.27364,-0.013567348,34.477367,0.001358741,81.429253,-0.006196477,113.692131,0.001701432,138.397598,-0.000211773,104.114204,0.030490725,51.09856,-0.019154934,77.639877,-0.005716893,70.876099,-0.000271324,94.481964,-0.007213461
7/27/2016,171.998062,0.003427598,63.025803,0.003411911,99.852882,0.062940367,129.545776,0.008197666,80.552795,0.016182665,96.362144,-0.004098751,29.236748,-0.003893562,41.29866,-0.033532811,51.350864,0.001679551,85.202362,-0.006796731,29.800919,-0.006055835,157.878571,-0.001055425,131.860138,-0.003222684,151.572617,-0.001790521,33.138988,-0.007437199,119.975266,-0.003041016,62.117393,0.003113892,114.688469,-0.018492054,56.013382,0.004103877,54.255779,-0.010093157,54.704922,-0.010342435,34.496078,0.000542557,80.655739,-0.009544621,112.513176,-0.010423855,138.378082,-0.000141024,103.921204,-0.001855454,51.574028,0.009261896,77.679443,0.000509479,70.481979,-0.005576208,94.130173,-0.003730316
7/28/2016,171.718262,-0.001628087,63.220966,0.003091773,101.201057,0.013411279,126.734947,-0.021936427,79.422562,-0.014130324,95.919243,-0.004606809,29.008635,-0.007832867,41.53656,0.005743949,51.389164,0.000745571,84.536926,-0.007840723,29.772337,-0.000959558,157.427429,-0.002861616,133.456284,0.012032163,151.141785,-0.00284646,33.081905,-0.001724018,119.677177,-0.002487679,61.895298,-0.003581815,114.630875,-0.000502304,55.850887,-0.002905219,54.275093,0.000355917,54.37154,-0.006112832,34.327583,-0.004896436,80.989983,0.004135519,113.653481,0.010083844,139.432922,0.007593976,103.815056,-0.00102195,51.145176,-0.008350035,78.332298,0.008369355,70.405067,-0.001091825,93.719772,-0.004369463
7/29/2016,172.0849,0.002132838,62.898952,-0.005106484,101.074974,-0.001246643,127.354294,0.004875045,79.26931,-0.001931442,96.56945,0.00675582,29.018139,0.000327573,41.517525,-0.000458376,51.389164,0,83.36541,-0.013954958,29.667538,-0.003526222,155.740677,-0.010772287,133.727158,0.002027626,150.439331,-0.004658483,33.167534,0.00258505,120.417595,0.006167734,61.769775,-0.002030048,112.931854,-0.014932609,56.070736,0.003928629,54.728916,0.008326769,54.420567,0.000901297,34.533527,0.005981449,81.734848,0.009154967,112.310242,-0.011889119,139.862656,0.003077273,103.882607,0.000650474,51.657932,0.009975579,77.204651,-0.014500307,70.145531,-0.003693137,93.75885,0.00041688
8/1/2016,172.017365,-0.000392529,62.576942,-0.005132631,102.859612,0.01750251,126.925507,-0.003372564,78.493469,-0.009835619,93.393822,-0.033437241,29.208235,0.006529573,41.346241,-0.004134117,51.37001,-0.000372794,80.469414,-0.035356313,29.677067,0.000321141,155.122849,-0.00397492,134.239853,0.003826558,151.216721,0.00515416,33.158016,-0.000287009,120.581055,0.001356522,61.605618,-0.002661099,113.277412,0.003055209,56.070736,0,54.632366,-0.001765708,54.33231,-0.001623075,34.926693,0.01132073,82.517906,0.009534865,112.880379,0.005063605,140.165436,0.002162498,103.197456,-0.006617281,50.809551,-0.016559407,77.412376,0.002686963,70.924171,0.011039194,93.358215,-0.004282192
8/2/2016,172.0849,0.000392529,61.932934,-0.010344782,101.336853,-0.014914923,125.391479,-0.01215968,77.813423,-0.008701475,93.846138,0.004831414,29.103682,-0.003585995,41.422363,0.001839394,50.872112,-0.009739664,81.575325,0.013649665,29.581793,-0.003215522,153.043839,-0.013492967,132.740433,-0.011232558,150.401886,-0.005403095,32.882099,-0.008356091,120.052185,-0.004395659,61.460777,-0.002353869,112.979843,-0.002630361,55.755306,-0.005641456,54.632366,0,53.851841,-0.008882487,34.065464,-0.024967294,82.85215,0.004042382,113.092995,0.00188178,139.833359,-0.00237199,102.550896,-0.00628498,50.34341,-0.009216622,77.432152,0.00025543,70.299324,-0.008849109,92.840324,-0.005562797
8/3/2016,172.104202,0.000112159,62.28421,0.005655853,102.607445,0.012460348,125.64872,0.002049402,78.570107,0.009677361,94.807297,0.010189767,29.198729,0.003260486,41.527042,0.002523925,51.159367,0.005630728,81.997078,0.005156786,29.65801,0.00257317,155.279755,0.014503951,132.585663,-0.00116664,150.48616,0.000560168,32.834167,-0.001458756,119.138695,-0.007638205,62.436043,0.015743522,112.80706,-0.001530497,55.105324,-0.011726245,55.008938,0.00686919,53.685146,-0.003100238,33.310345,-0.022416076,82.097725,-0.009147388,114.011032,0.008084771,139.55014,-0.002027458,102.570206,0.000188279,50.250183,-0.001853538,77.857491,0.005478022,70.116684,-0.002601414,93.89566,0.011303094
8/4/2016,171.55426,-0.003200518,62.391544,0.001721811,103.24131,0.00615857,125.019867,-0.005017416,78.32106,-0.003174777,94.599998,-0.002188924,29.274767,0.00260077,41.403336,-0.002983372,51.216816,0.001122312,81.987701,-0.000114364,29.696119,0.001284123,154.995392,-0.001832974,131.608627,-0.007396378,151.31041,0.005462302,33.150524,0.009588873,119.100235,-0.000322869,62.339474,-0.001547884,113.555794,0.006615367,55.286934,0.00329027,55.414478,0.007345214,53.724373,0.000730419,33.1782,-0.003974976,82.174133,0.000930263,113.914398,-0.000847944,139.384094,-0.001190575,102.637749,0.000658288,50.278152,0.00055644,78.619164,0.009735369,70.462761,0.004923589,92.9869,-0.009725543
8/5/2016,172.287521,0.004265114,63.933281,0.024410302,104.811317,0.015092689,125.51532,0.003955162,79.077744,0.009614937,94.713074,0.001194593,29.502886,0.007762139,41.374786,-0.000689796,51.360443,0.002800369,82.062675,0.000914036,29.800919,0.003522868,158.957321,0.025240357,132.440567,0.006301422,153.13681,0.011998283,33.533985,0.011500879,119.465637,0.003063324,64.01963,0.026594918,114.429291,0.007662793,61.04121,0.099012604,55.964851,0.009882938,54.763756,0.019161816,33.451931,0.008216479,81.91629,-0.003142697,114.590843,0.005920625,139.657562,0.001960052,103.969452,0.012891336,50.007786,-0.005391916,79.272003,0.008269528,70.904945,0.00625582,93.641602,0.007016128
8/8/2016,172.29715,5.58876E-05,64.235779,0.004720306,105.679222,0.008246546,125.953629,0.003485993,79.920631,0.01060256,95.363281,0.006841561,29.474367,-0.000967119,41.336723,-0.00092038,51.32214,-0.000746047,83.028,0.011694616,29.791393,-0.000319706,159.682999,0.004554849,131.763428,-0.005125891,153.080093,-0.000370437,33.591511,0.001713984,118.8983,-0.004760268,63.826511,-0.003021118,113.546181,-0.007747451,60.085346,-0.015783225,56.061413,0.001723918,54.891228,0.002324966,32.970539,-0.014495108,81.897179,-0.000233326,114.175316,-0.00363277,138.817612,-0.006032513,104.017708,0.000464029,49.96117,-0.00093261,79.084053,-0.002373766,70.501198,-0.005710475,93.563423,-0.000835223
8/9/2016,172.113846,-0.001064449,63.806438,-0.006706266,106.108299,0.004051963,126.36335,0.003247672,79.336372,-0.007337343,95.476364,0.00118511,29.407835,-0.002259835,41.365273,0.000690431,51.121067,-0.003925556,83.131104,0.001241028,29.819971,0.000958811,160.281204,0.003739204,131.666656,-0.000734707,152.825043,-0.001667511,33.476471,-0.003430552,118.686768,-0.001780685,63.604424,-0.003485609,113.565369,0.000168974,59.731686,-0.005903351,56.196598,0.002408471,54.685314,-0.003758364,33.112129,0.004285245,82.116829,0.002678431,114.204292,0.000253753,138.514816,-0.002183633,104.548454,0.005089485,50.026432,0.001305402,79.192863,0.001374932,70.693466,0.002723447,94.462418,0.009562535
8/10/2016,172.528732,0.002407632,63.172169,-0.009990254,105.318413,-0.007471995,127.083893,0.005685956,79.163948,-0.002175694,94.364403,-0.011714804,29.322292,-0.00291309,41.498493,0.003215401,51.178513,0.001123094,81.675484,-0.017665044,29.791393,-0.000958811,159.055405,-0.007677197,131.173325,-0.003753855,153.117905,0.001914488,33.102592,-0.011231246,118.619446,-0.000567385,63.03471,-0.008997501,114.035728,0.004133193,59.875057,0.002397374,56.022789,-0.003097667,54.057755,-0.011542179,33.159325,0.001424324,82.422424,0.003714559,114.252617,0.000423056,138.876205,0.00260563,104.336159,-0.002032654,50.166279,0.002791562,78.816978,-0.004757751,71.574226,0.012381887,95.625244,0.012234782
8/11/2016,174.632019,0.012117227,63.894257,0.011365642,105.250153,-0.00064834,127.775597,0.005428134,79.729073,0.007113307,95.551735,0.012503913,29.417341,0.003236285,41.631718,0.003205215,51.360443,0.003548509,81.968498,0.003581119,29.810446,0.000639343,160.693085,0.010243641,132.566284,0.010563237,154.487717,0.008906346,33.246387,0.004334512,119.013687,0.003318067,63.208523,0.002753623,114.592468,0.004870275,60.821362,0.015681068,56.293148,0.004814268,55.62664,0.028609211,33.1782,0.00056906,82.823502,0.004854326,114.610168,0.003124591,139.305969,0.003089805,105.359055,0.009756104,50.212894,0.000928778,79.252235,0.005507184,71.429047,-0.00203043,95.537292,-0.00092018
8/12/2016,173.927673,-0.004041471,63.796661,-0.001528629,105.493942,0.002313603,127.871681,0.000751692,79.499191,-0.002887454,96.267914,0.007467247,29.341303,-0.002588148,41.898155,0.006379464,50.106113,-0.024725268,83.036575,0.012946171,29.762812,-0.001599174,160.094879,-0.003729608,132.111649,-0.003435386,152.995087,-0.009708782,33.140934,-0.003176904,118.484833,-0.004453542,63.073341,-0.002140957,114.726852,0.001172025,60.553715,-0.004410254,55.945541,-0.006194087,55.352089,-0.004947823,33.017735,-0.004848192,83.11953,0.003567831,114.523201,-0.000759095,139.55014,0.001751233,105.059898,-0.002843443,50.017113,-0.003906639,79.153305,-0.001249073,71.516151,0.001218705,94.628532,-0.009557626
8/15/2016,174.207504,0.0016076,64.040619,0.0038167,106.761665,0.011945391,129.370407,0.011652393,80.600685,0.013760303,96.84272,0.005953144,29.645456,0.010312677,42.097992,0.004758251,50.546566,0.008751994,82.998772,-0.000455361,29.762812,0,162.350449,0.013990631,132.585663,0.003581559,152.92894,-0.000432441,33.466885,0.009787247,117.609787,-0.007412706,63.459591,0.006105149,113.766953,-0.008402019,60.525047,-0.000473543,56.119343,0.003101813,55.665863,0.005652686,33.140446,0.003709629,83.100433,-0.00022978,114.368576,-0.001351075,138.319489,-0.008857816,105.851204,0.007503727,49.97982,-0.000745883,80.033661,0.011060767,70.964462,-0.007744096,94.882599,0.00268129
8/16/2016,172.943604,-0.007281588,63.718609,-0.005040899,106.664139,-0.00091391,129.697021,0.002521461,80.734787,0.0016624,96.701378,-0.001460567,29.57892,-0.002246914,41.707844,-0.009310827,50.134838,-0.008178875,83.102745,0.001251921,29.715178,-0.001601736,162.448502,0.000603777,131.78273,-0.006074368,151.814224,-0.007315806,33.754478,0.008556648,115.705887,-0.01632074,63.449921,-0.000152392,113.210213,-0.004905702,60.257404,-0.004431827,55.808434,-0.005555543,55.773724,0.001935776,32.838398,-0.009155969,82.680244,-0.005069226,113.04467,-0.011643306,137.792084,-0.003820236,105.339752,-0.004843512,49.187374,-0.015982359,79.934753,-0.001236594,70.548286,-0.005881833,94.667618,-0.002268329
8/17/2016,174.623108,0.00966443,64.089409,0.005802469,106.508125,-0.001463737,129.42804,-0.002076072,80.849724,0.001422624,97.339386,0.006576044,29.198729,-0.012936765,41.926701,0.005233663,50.402935,0.005333272,83.282341,0.0021588,29.810446,0.00320091,162.468109,0.000120689,131.705353,-0.000587328,151.568573,-0.001619413,33.572334,-0.005410755,116.648224,0.008111259,63.623734,0.002735628,112.403908,-0.007147677,60.496368,0.003957877,55.925026,0.002086967,55.754116,-0.000351625,33.168762,0.010010028,83.043137,0.00437951,113.469872,0.003754306,138.40741,0.004455671,105.766937,0.004047106,49.569607,0.007740919,80.103195,0.002105027,70.586998,0.00054858,94.657852,-0.000103166
8/18/2016,173.953232,-0.003843501,64.040619,-0.00076157,106.371605,-0.001282602,129.697021,0.002076072,79.863152,-0.012277602,98.605896,0.01292736,28.970615,-0.007843141,41.964767,0.000907506,50.967865,0.011145929,84.038498,0.009038469,29.943825,0.004464257,162.850586,0.0023514,130.399429,-0.009964983,152.437698,0.005717825,33.524399,-0.001428833,116.080902,-0.004875394,63.681667,0.000910142,112.432693,0.000256053,60.821362,0.005357746,55.96389,0.000694689,56.097309,0.006136606,33.215954,0.001421773,83.501526,0.005504711,113.856407,0.00340071,138.856659,0.003240589,106.145592,0.003573695,49.289928,-0.005658124,79.538383,-0.007076031,71.912979,0.0186108,94.442879,-0.002273636
8/19/2016,174.370712,0.00239708,63.943043,-0.00152482,106.644638,0.002563496,129.159042,-0.004156594,80.303757,0.005501837,97.434616,-0.011949509,29.008635,0.001311504,41.79348,-0.004090039,51.149788,0.003563012,82.989326,-0.012563006,29.772337,-0.005743453,163.017288,0.001023126,131.037903,0.004884347,151.190689,-0.008214094,33.783241,0.007691349,116.080902,0,63.594769,-0.0013655,110.39772,-0.018265277,60.563278,-0.00425234,55.983322,0.000347164,57.754436,0.029112317,33.017735,-0.005985461,83.377357,-0.001488133,113.518196,-0.002974925,138.729706,-0.000914692,105.961113,-0.001739493,48.898369,-0.007975718,79.73658,0.002488741,70.470848,-0.020257642,94.188805,-0.002693865
8/22/2016,173.846451,-0.003011117,63.777153,-0.002597711,105.81575,-0.007802793,129.687439,0.004082711,80.064301,-0.002986333,97.072762,-0.003720727,29.113186,0.003597654,41.622204,-0.004106572,51.226383,0.001496345,83.168915,0.002161663,29.839027,0.002237494,163.046722,0.000180541,130.921783,-0.000886549,151.152908,-0.000249921,33.898277,0.003399336,115.316185,-0.006609589,63.536831,-0.000911465,110.791283,0.003558616,60.744896,0.002994326,56.031902,0.000867382,57.519108,-0.004082955,32.885586,-0.004010395,82.93808,-0.005282468,113.015686,-0.004436518,138.778534,0.000351903,105.339752,-0.005881309,48.991596,0.001904731,80.32119,0.00730502,70.364372,-0.001512065,93.680687,-0.005409279
8/23/2016,174.526047,0.003901553,64.089409,0.004884101,106.147301,0.003128387,128.870819,-0.006316741,80.466591,0.005012005,96.825172,-0.002553819,29.445854,0.011361921,41.726871,0.002511535,51.494488,0.005220081,82.913696,-0.003073401,29.753283,-0.002877689,162.870209,-0.001083178,131.773087,0.006481337,151.398529,0.001623665,33.936626,0.001130657,115.616272,0.002598917,63.507858,-0.000456107,110.570496,-0.001994808,60.773571,0.000471945,56.245655,0.003807587,58.46043,0.016232909,33.121563,0.007150074,83.463318,0.006312925,112.706436,-0.002740096,138.700409,-0.000563106,104.854332,-0.004618787,49.066177,0.001521165,80.06356,-0.003212652,69.657837,-0.010091842,93.778397,0.001042468
8/24/2016,174.176529,-0.002004678,63.582001,-0.007948697,105.347672,-0.007561719,128.054214,-0.006356778,79.64286,-0.010289689,97.320343,0.005101041,29.521891,0.002578937,41.726871,0,51.331718,-0.003165927,83.197266,0.003414227,29.743755,-0.000320285,162.10527,-0.004707681,130.65094,-0.008552219,150.255447,-0.007578799,33.696964,-0.0070871,114.909637,-0.006130653,63.681667,0.002733073,110.263336,-0.002781822,59.96109,-0.013459155,56.303947,0.001035846,59.048767,0.010013547,32.866711,-0.007724199,83.377357,-0.001030456,113.170303,0.004107264,136.610275,-0.015184112,104.815483,-0.000370573,48.972946,-0.001901915,79.558212,-0.006331839,69.909485,0.00360612,93.631828,-0.001564152
